#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;
########################################;;;;;;;;;;;;;;
#New provinces;;;;;;;;;;;;;;
########################################;;;;;;;;;;;;;;
PROV1256;Mortain;Mortain;Mortain;;Mortain;;;;;x;;;;
PROV1257;Sparbbygjafylki;Sparbbygjafylki;Sparbbygjafylki;;Sparbbygjafylki;;;;;x;;;;
PROV1258;Suðurland;Suðurland;Suðurland;;Suðurland;;;;;x;;;;
#PROV1259;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1260;Caesarea;Caesarea;Caesarea;;Caesarea;;;;;x;;;;
#PROV1261;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1262;Ibelin;Ibelin;Ibelin;;Ibelin;;;;;x;;;;
PROV1263;Opava;Opava;Opava;;Opava;;;;;x;;;;
PROV1264;Kuenring;Kuenring;Kuenring;;Kuenring;;;;;x;;;;
PROV1265;Zatec;Zatec;Zatec;;Zatec;;;;;x;;;;
#PROV1266;An Nafud;An Nafud;An Nafud;;An Nafud;;;;;x;;;;
PROV1267;Swine;Swine;Swine;;Swine;;;;;x;;;;
PROV1268;Koporje;Koporje;Koporje;;Koporje;;;;;x;;;;
PROV1269;Rusa;Rusa;Rusa;;Rusa;;;;;x;;;;
PROV1270;Porhov;Porhov;Porhov;;Porhov;;;;;x;;;;
PROV1271;Ustyug Zhelezny;Ustyug Zhelezny;Ustyug Zhelezny;;Ustyug Zhelezny;;;;;x;;;;
PROV1272;Volokolamsk;Volokolamsk;Volokolamsk;;Volokolamsk;;;;;x;;;;
PROV1273;Kadom;Kadom;Kadom;;Kadom;;;;;x;;;;
PROV1274;Kozel'sk;Kozel'sk;Kozel'sk;;Kozel'sk;;;;;x;;;;
PROV1275;Novosil;Novosil;Novosil;;Novosil;;;;;x;;;;
PROV1276;Tarusa;Tarusa;Tarusa;;Tarusa;;;;;x;;;;
PROV1277;Karachev;Karachev;Karachev;;Karachev;;;;;x;;;;
PROV1278;Sygnafylki;Sygnafylki;Sygnafylki;;Sygnafylki;;;;;x;;;;
PROV1279;Zhytomyr;Zhytomyr;Zhytomyr;;Zhytomyr;;;;;x;;;;
PROV1280;Ovruch;Ovruch;Ovruch;;Ovruch;;;;;x;;;;
PROV1281;Romen;Romen;Romen;;Romen;;;;;x;;;;
PROV1282;Dubrovitsa;Dubrovitsa;Dubrovitsa;;Dubrovitsa;;;;;x;;;;
PROV1283;Cern;Cern;Cern;;Cern;;;;;x;;;;
PROV1284;Ostrog;Ostrog;Ostrog;;Ostrog;;;;;x;;;;
PROV1285;Zvenigorod;Zvenigorod;Zvenigorod;;Zvenigorod;;;;;x;;;;
PROV1286;Kamenec;Kamenec;Kamenec;;Kamenec;;;;;x;;;;
PROV1287;Mologa;Mologa;Mologa;;Mologa;;;;;x;;;;
PROV1288;Lukoml;Lukoml;Lukoml;;Lukoml;;;;;x;;;;
PROV1289;Raumsdalr;Raumsdalr;Raumsdalr;;Raumsdalr;;;;;x;;;;
PROV1290;Sepiro;Sepiro;Sepiro;;Sepiro;;;;;x;;;;
PROV1291;Bribir;Bribir;Bribir;;Bribir;;;;;x;;;;
PROV1292;Kursk;Kursk;Kursk;;Kursk;;;;;x;;;;
PROV1293;Rilsk;Rilsk;Rilsk;;Rilsk;;;;;x;;;;
PROV1294;Sluck;Sluck;Sluck;;Sluck;;;;;x;;;;
PROV1295;Korcula;Korcula;Korcula;;Korcula;;;;;x;;;;
PROV1296;Viipuri;Viipuri;Viipuri;;Viipuri;;;;;x;;;;
PROV1297;Pomesania;Pomesania;Pomesania;;Pomesania;;;;;x;;;;
PROV1298;Pogesania;Pogesania;Pogesania;;Pogesania;;;;;x;;;;
PROV1299;Bartia;Bartia;Bartia;;Bartia;;;;;x;;;;
PROV1300;Nadruvia;Nadruvia;Nadruvia;;Nadruvia;;;;;x;;;;
PROV1301;Schlochau;Schlochau;Schlochau;;Schlochau;;;;;x;;;;
PROV1302;Santok;Santok;Santok;;Santok;;;;;x;;;;
PROV1303;Neumark;Neumark;Neumark;;Neumark;;;;;x;;;;
PROV1304;Syndræ Syaland;Syndræ Syaland;Syndræ Syaland;;Syndræ Syaland;;;;;x;;;;
PROV1305;Asmena;Asmena;Asmena;;Asmena;;;;;x;;;;
PROV1306;Izjaslavl';Izjaslavl';Izjaslavl';;Izjaslavl';;;;;x;;;;
PROV1307;Bandava;Bandava;Bandava;;Bandava;;;;;x;;;;
PROV1308;Duvzare;Duvzare;Duvzare;;Duvzare;;;;;x;;;;
PROV1309;Vaiga;Vaiga;Vaiga;;Vaiga;;;;;x;;;;
PROV1310;Nørræ Skane;Nørræ Skane;Nørræ Skane;;Nørræ Skane;;;;;x;;;;
PROV1311;Finnveden;Finnveden;Finnveden;;Finnveden;;;;;x;;;;
PROV1312;Modruš;Modruš;Modruš;;Modruš;;;;;x;;;;
PROV1313;Belgard;Belgard;Belgard;;Belgard;;;;;x;;;;
PROV1314;Rawa;Rawa;Rawa;;Rawa;;;;;x;;;;
PROV1315;Leczyca;Leczyca;Leczyca;;Leczyca;;;;;x;;;;
PROV1316;Savona;Savona;Savona;;Savona;;;;;x;;;;
PROV1317;Celje;Celje;Celje;;Celje;;;;;x;;;;
PROV1318;Aquino;Aquino;Aquino;;Aquino;;;;;x;;;;
PROV1319;Say;Say;Say;;Say;;;;;x;;;;
PROV1320;Tahoua;Tahoua;Tahoua;;Tahoua;;;;;x;;;;
PROV1321;Gobir;Gobir;Gobir;;Gobir;;;;;x;;;;
PROV1322;Kebbi;Kebbi;Kebbi;;Kebbi;;;;;x;;;;
PROV1323;Zamfara;Zamfara;Zamfara;;Zamfara;;;;;x;;;;
PROV1324;Yauri;Yauri;Yauri;;Yauri;;;;;x;;;;
#PROV1325;;;;;;;;;;x;;;;
PROV1326;Katsina;Katsina;Katsina;;Katsina;;;;;x;;;;
#PROV1327;;;;;;;;;;x;;;;
PROV1328;Kano;Kano;Kano;;Kano;;;;;x;;;;
PROV1329;Kanem;Kanem;Kanem;;Kanem;;;;;x;;;;
PROV1330;Omis;Omis;Omis;;Omis;;;;;x;;;;
PROV1331;Bilbays;Bilbays;Bilbays;;Bilbays;;;;;x;;;;
#PROV1332;Placeholder;Placeholder;Placeholder;;Placeholder;;;;;x;;;;
PROV1333;Barcaság;Barcaság;Barcaság;;Barcaság;;;;;x;;;;
PROV1334;Fayyum;Fayyoum;Fayyum;;Fayyum;;;;;x;;;;
PROV1335;Itfih;Itfih;Itfih;;Itfih;;;;;x;;;;
PROV1336;Bahnasa;Bahnasa;Bahnasa;;Bahnasa;;;;;x;;;;
PROV1337;Manfalut;Manfalout;Manfalut;;Manfalut;;;;;x;;;;
PROV1338;Eastern desert;Désert Oriental;Ostdesert;;Desierto del Este;;;;;x;;;;
PROV1339;Ikhmin;Ikhmin;Ikhmin;;Ikhmin;;;;;x;;;;
PROV1340;Qus;Qous;Qus;;Qus;;;;;x;;;;
PROV1341;Kharija;Kharidja;Kharija;;Kharija;;;;;x;;;;
PROV1342;Dakhila;Dakhila;Dakhila;;Dakhila;;;;;x;;;;
PROV1343;Bahriya;Bahriya;Bahriya;;Bahriya;;;;;x;;;;
#PROV1344;;;;;;;;;;x;;;;
PROV1345;Adjadabiya;Adjadabiya;Adjadabiya;;Adjadabiya;;;;;x;;;;
#PROV1346;;;;;;;;;;x;;;;
#PROV1347;;;;;;;;;;x;;;;
PROV1348;Rúdbâr;Rúdbâr;Rúdbâr;;Rúdbâr;;;;;x;;;;
PROV1349;Zawiya;Zawiya;Zawiya;;Zawiya;;;;;x;;;;
PROV1350;Zuwara;Zuwara;Zuwara;;Zuwara;;;;;x;;;;
PROV1351;Jerid;Djerid;Jerid;;Jerid;;;;;x;;;;
PROV1352;Qashtiliya;Qashtiliya;Qashtiliya;;Qashtiliya;;;;;x;;;;
PROV1353;Sfax;Sfax;Sfax;;Sfax;;;;;x;;;;
PROV1354;Tabassa;Tabassa;Tabassa;;Tabassa;;;;;x;;;;
PROV1355;Kabylia;Kabylia;Kabylia;;Kabylia;;;;;x;;;;
PROV1356;Arigh;Arigh;Arigh;;Arigh;;;;;x;;;;
PROV1357;Wajda;Ouadjda;Wajda;;Wajda;;;;;x;;;;
PROV1358;Sa;Sa;Sa;;Sa;;;;;x;;;;
PROV1359;Malila;Malila;Malila;;Malila;;;;;x;;;;
PROV1360;Nakur;Nakur;Nakur;;Nakur;;;;;x;;;;
PROV1361;Sala;Sala;Sala;;Sala;;;;;x;;;;
PROV1362;Tafilalet;Tafilalet;Tafilalet;;Tafilalet;;;;;x;;;;
PROV1363;Draa;Draa;Draa;;Draa;;;;;x;;;;
PROV1364;Tindouf;Tindouf;Tindouf;;Tindouf;;;;;x;;;;
PROV1365;Tenerife;Tenerife;Tenerife;;Tenerife;;;;;x;;;;
PROV1366;Tassarahla;Tassarahla;Tassarahla;;Tassarahla;;;;;x;;;;
PROV1367;Bir um Grein;Bir um Grein;Bir um Grein;;Bir um Grein;;;;;x;;;;
PROV1368;Amatlus;Amatlus;Amatlus;;Amatlus;;;;;x;;;;
PROV1369;Tagant;Tagant;Tagant;;Tagant;;;;;x;;;;
PROV1370;Masin;Masin;Masin;;Masin;;;;;x;;;;
PROV1371;Takrur;Takrur;Takrur;;Takrur;;;;;x;;;;
PROV1372;Silla;Silla;Silla;;Silla;;;;;x;;;;
PROV1373;Diafanu;Diafanu;Diafanu;;Diafanu;;;;;x;;;;
PROV1374;Kingui;Kingui;Kingui;;Kingui;;;;;x;;;;
PROV1375;Soso;Soso;Soso;;Soso;;;;;x;;;;
PROV1376;Awgham;Aougham;Awgham;;Awgham;;;;;x;;;;
PROV1377;Mema;Mema;Mema;;Mema;;;;;x;;;;
PROV1378;Massina;Massina;Massina;;Massina;;;;;x;;;;
PROV1379;Djolof;Djolof;Djolof;;Djolof;;;;;x;;;;
PROV1380;Ilîzî;Ilîzî;Ilîzî;;Ilîzî;;;;;x;;;;
PROV1381;Galam;Galam;Galam;;Galam;;;;;x;;;;
PROV1382;Cayor;Cayor;Cayor;;Cayor;;;;;x;;;;
PROV1383;Malal;Malal;Malal;;Malal;;;;;x;;;;
PROV1384;Bure;Bure;Bure;;Bure;;;;;x;;;;
PROV1385;Kankan;Kankan;Kankan;;Kankan;;;;;x;;;;
PROV1386;Kita;Kita;Kita;;Kita;;;;;x;;;;
PROV1387;Sibiridugu;Sibiridugu;Sibiridugu;;Sibiridugu;;;;;x;;;;
PROV1388;Sikasso;Sikasso;Sikasso;;Sikasso;;;;;x;;;;
PROV1389;Kala;Kala;Kala;;Kala;;;;;x;;;;
PROV1390;Bingugu;Bingugu;Bingugu;;Bingugu;;;;;x;;;;
PROV1391;Bobo Dyulasso;Bobo Dyulasso;Bobo Dyulasso;;Bobo Dyulasso;;;;;x;;;;
PROV1392;Wargla;Wargla;Wargla;;Wargla;;;;;x;;;;
PROV1393;Risiom;Risiom;Risiom;;Risiom;;;;;x;;;;
PROV1394;Mabruk;Mabruk;Mabruk;;Mabruk;;;;;x;;;;
PROV1395;Wallen;Ouallen;Wallen;;Wallen;;;;;x;;;;
PROV1396;Tuat;Tuat;Tuat;;Tuat;;;;;x;;;;
PROV1397;El Golea;El Golea;El Golea;;El Golea;;;;;x;;;;
PROV1398;Nafusa;Nafusa;Nafusa;;Nafusa;;;;;x;;;;
PROV1399;Waddan;Waddan;Waddan;;Waddan;;;;;x;;;;
PROV1400;Djado;Djado;Djado;;Djado;;;;;x;;;;
PROV1401;Ain Azawa;Ain Azawa;Ain Azawa;;Ain Azawa;;;;;x;;;;
PROV1402;Djanet;Djanet;Djanet;;Djanet;;;;;x;;;;
PROV1403;Hoggar;Hoggar;Hoggar;;Hoggar;;;;;x;;;;
PROV1404;Murzuk;Murzuk;Murzuk;;Murzuk;;;;;x;;;;
PROV1405;Zawila;Zaouila;Zawila;;Zawila;;;;;x;;;;
PROV1406;Tazerbo;Tazerbo;Tazerbo;;Tazerbo;;;;;x;;;;
PROV1407;Gherma;Gherma;Gherma;;Gherma;;;;;x;;;;
PROV1408;Tumma;Tumma;Tumma;;Tumma;;;;;x;;;;
PROV1409;Stafford;Stafford;Stafford;;Stafford;;;;;x;;;;
PROV1410;Hertford;Hertford;Hertford;;Hertford;;;;;x;;;;
PROV1411;Cambridge;Cambridge;Cambridge;;Cambridge;;;;;x;;;;
PROV1412;Huntingdon;Huntingdon;Huntingdon;;Huntingdon;;;;;x;;;;
PROV1413;Rutland;Rutland;Rutland;;Rutland;;;;;x;;;;
PROV1414;Nottingham;Nottingham;Nottingham;;Nottingham;;;;;x;;;;
PROV1415;North York Ridding;North York Ridding;North York Ridding;;North York Ridding;;;;;x;;;;
PROV1416;East York Ridding;East York Ridding;East York Ridding;;East York Ridding;;;;;x;;;;
PROV1417;Wight;Wight;Wight;;Wight;;;;;x;;;;
PROV1418;Channel Isles;Channel Isles;Channel Isles;;Channel Isles;;;;;x;;;;
PROV1419;Muile;Muile;Muile;;Muile;;;;;x;;;;
PROV1420;Ile;Ile;Ile;;Ile;;;;;x;;;;
PROV1421;Kintyre;Kintyre;Kintyre;;Kintyre;;;;;x;;;;
PROV1422;Bod;Bod;Bod;;Bod;;;;;x;;;;
PROV1423;Obar Dheathain;Obar Dheathain;Obar Dheathain;;Obar Dheathain;;;;;x;;;;
PROV1424;Cinn Chardainn;Cinn Chardainn;Cinn Chardainn;;Cinn Chardainn;;;;;x;;;;
PROV1425;Inbhir Nis;Inbhir Nis;Inbhir Nis;;Inbhir Nis;;;;;x;;;;
PROV1426;Leodhas;Leodhas;Leodhas;;Leodhas;;;;;x;;;;
PROV1427;Uibhist;Uibhist;Uibhist;;Uibhist;;;;;x;;;;
PROV1428;Thiobraid Arann;Thiobraid Arann;Thiobraid Arann;;Thiobraid Arann;;;;;x;;;;
PROV1429;Luimnigh;Luimnigh;Luimnigh;;Luimnigh;;;;;x;;;;
PROV1430;Corcaigh;Corcaigh;Corcaigh;;Corcaigh;;;;;x;;;;
PROV1431;Cataibh;Cataibh;Cataibh;;Cataibh;;;;;x;;;;
PROV1432;Chill Mhantain;Chill Mhantain;Chill Mhantain;;Chill Mhantain;;;;;x;;;;
PROV1433;Tethbae;Tethbae;Tethbae;;Tethbae;;;;;x;;;;
PROV1434;Uibh Fhaili;Uibh Fhaili;Uibh Fhaili;;Uibh Fhaili;;;;;x;;;;
PROV1435;Hy Many;Hy Many;Hy Many;;Hy Many;;;;;x;;;;
PROV1436;Chabhain;Chabhain;Chabhain;;Chabhain;;;;;x;;;;
PROV1437;Lake Neuchâtel;Lake Neuchâtel;Lake Neuchâtel;;Lake Neuchâtel;;;;;;;;;x
PROV1438;Lake Lucerne;Lake Lucerne;Lake Lucerne;;Lake Lucerne;;;;;;;;;x
PROV1439;Lake Zurich;Lake Zurich;Lake Zurich;;Lake Zurich;;;;;;;;;x
PROV1440;Øyern;Øyern;Øyern;;Øyern;;;;;;;;;x
PROV1441;Lago de Garda;Lago de Garda;Lago de Garda;;Lago de Garda;;;;;;;;;x
PROV1442;Lago de Iseo;Lago de Iseo;Lago de Iseo;;Lago de Iseo;;;;;;;;;x
PROV1443;Lago de Como;Lago de Como;Lago de Como;;Lago de Como;;;;;;;;;x
PROV1444;Lago de Lugano;Lago de Lugano;Lago de Lugano;;Lago de Lugano;;;;;;;;;x
PROV1445;Lago de Maggiore;Lago de Maggiore;Lago de Maggiore;;Lago de Maggiore;;;;;;;;;x
PROV1446;Lake Ioannina;Lake Ioannina;Lake Ioannina;;Lake Ioannina;;;;;;;;;x
PROV1447;Lake Trichonida;Lake Trichonida;Lake Trichonida;;Lake Trichonida;;;;;;;;;x
PROV1448;Lake Volvi;Lake Volvi;Lake Volvi;;Lake Volvi;;;;;;;;;x
PROV1449;Lake Koronia;Lake Koronia;Lake Koronia;;Lake Koronia;;;;;;;;;x
PROV1450;Lake Iznik;Lake Iznik;Lake Iznik;;Lake Iznik;;;;;;;;;x
PROV1451;Lake Kus;Lake Kus;Lake Kus;;Lake Kus;;;;;;;;;x
PROV1452;Lake Ulubat;Lake Ulubat;Lake Ulubat;;Lake Ulubat;;;;;;;;;x
PROV1453;Lake Bafa;Lake Bafa;Lake Bafa;;Lake Bafa;;;;;;;;;x
PROV1454;Lake Acigöl;Lake Acigöl;Lake Acigöl;;Lake Acigöl;;;;;;;;;x
PROV1455;Lake Burdur;Lake Burdur;Lake Burdur;;Lake Burdur;;;;;;;;;x
PROV1456;Lake Egirdir;Lake Egirdir;Lake Egirdir;;Lake Egirdir;;;;;;;;;x
PROV1457;Lake Beysehir;Lake Beysehir;Lake Beysehir;;Lake Beysehir;;;;;;;;;x
PROV1458;Lake Tuz;Lake Tuz;Lake Tuz;;Lake Tuz;;;;;;;;;x
PROV1459;Lake Tana;Lake Tana;Lake Tana;;Lake Tana;;;;;;;;;x
PROV1460;Lake Ghoubet;Lake Ghoubet;Lake Ghoubet;;Lake Ghoubet;;;;;;;;;x
PROV1461;Lake Assal;Lake Assal;Lake Assal;;Lake Assal;;;;;;;;;x
PROV1462;Lake Namak;Lake Namak;Lake Namak;;Lake Namak;;;;;;;;;x
PROV1463;Lough Ree;Lough Ree;Lough Ree;;Lough Ree;;;;;;;;;x
PROV1464;Lough Derg;Lough Derg;Lough Derg;;Lough Derg;;;;;;;;;x
PROV1465;Lough Corrib;Lough Corrib;Lough Corrib;;Lough Corrib;;;;;;;;;x
PROV1466;Lough Mask;Lough Mask;Lough Mask;;Lough Mask;;;;;;;;;x
PROV1467;Lough Conn;Lough Conn;Lough Conn;;Lough Conn;;;;;;;;;x
PROV1468;Nizhivy Vyg;Nizhivy Vyg;Nizhivy Vyg;;Nizhivy Vyg;;;;;;;;;x
PROV1469;Birket Qarun;Birket Qarun;Birket Qarun;;Birket Qarun;;;;;;;;;x
PROV1470;Srath Anann;Srath Anann;Srath Anann;;Srath Anann;;;;;x;;;;
PROV1471;Buellt;Buellt;Buellt;;Buellt;;;;;x;;;;
PROV1472;Rhwng Gwy A Hafren;Rhwng Gwy A Hafren;Rhwng Gwy A Hafren;;Rhwng Gwy A Hafren;;;;;x;;;;
PROV1473;Gwyr;Gwyr;Gwyr;;Gwyr;;;;;x;;;;
PROV1474;Munio;Munio;Munio;;Munio;;;;;x;;;;
PROV1475;Strait of Hormuz;Strait of Hormuz;Strait of Hormuz;;Strait of Hormuz;;;;;;;;;x
PROV1476;Bornu;Bornu;Bornu;;Bornu;;;;;x;;;;
PROV1477;Kagha;Kagha;Kagha;;Kagha;;;;;x;;;;
PROV1478;Bagirmi;Bagirmi;Bagirmi;;Bagirmi;;;;;x;;;;
PROV1479;Tweedale;Tweedale;Tweedale;;Tweedale;;;;;x;;;;
PROV1480;Wadai;Wadai;Wadai;;Wadai;;;;;x;;;;
PROV1481;Nisáya;Nisáya;Nisáya;;Nisáya;;;;;x;;;;
PROV1482;Borkou;Borkou;Borkou;;Borkou;;;;;x;;;;
PROV1483;Bayuda Desert;Bayuda Desert;Bayuda Desert;;Bayuda Desert;;;;;x;;;;
PROV1484;Rinn Friu;Rinn Friu;Rinn Friu;;Rinn Friu;;;;;x;;;;
PROV1485;Kordofan;Kordofan;Kordofan;;Kordofan;;;;;x;;;;
PROV1486;Volta Basin;Volta Basin;Volta Basin;;Volta Basin;;;;;x;;;;
PROV1487;Central Africa;Central Africa;Central Africa;;Central Africa;;;;;x;;;;
PROV1488;Dun Breatainn;Dun Breatainn;Dun Breatainn;;Dun Breatainn;;;;;x;;;;
PROV1489;Wolqayt;Wolqayt;Wolqayt;;Wolqayt;;;;;x;;;;
PROV1490;Soba;Soba;Soba;;Soba;;;;;x;;;;
PROV1491;Alwa;Alwa;Alwa;;Alwa;;;;;x;;;;
PROV1492;Butana;Butana;Butana;;Butana;;;;;x;;;;
PROV1493;Nubian Desert;Nubian Desert;Nubian Desert;;Nubian Desert;;;;;x;;;;
PROV1494;Abu Hammad;Abu Hammad;Abu Hammad;;Abu Hammad;;;;;x;;;;
PROV1495;Al-Ghazali;Al-Ghazali;Al-Ghazali;;Al-Ghazali;;;;;x;;;;
PROV1496;El-Atrun;El-Atrun;El-Atrun;;El-Atrun;;;;;x;;;;
PROV1497;;;;;;;;;;x;#Tarim;;;
PROV1498;;;;;;;;;;x;#Malabar;;;
PROV1499;Semna;Semna;Semna;;Semna;;;;;x;;;;
PROV1500;Qasr Ibrim;Qasr Ibrim;Qasr Ibrim;;Qasr Ibrim;;;;;x;;;;
PROV1501;Aydhab;Aydhab;Aydhab;;Aydhab;;;;;x;;;;
PROV1502;Maikele Bahr;Maikele Bahr;Maikele Bahr;;Maikele Bahr;;;;;x;;;;
PROV1503;Suakin;Suakin;Suakin;;Suakin;;;;;x;;;;
PROV1504;Western Desert;Western Desert;Western Desert;;Western Desert;;;;;x;;;;
PROV1505;Barth;Barth;Barth;;Barth;;;;;x;;;;
PROV1506;Tigre;Tigre;Tigre;;Tigre;;;;;x;;;;
PROV1507;Marya;Marya;Marya;;Marya;;;;;x;;;;
PROV1508;Adulis;Adulis;Adulis;;Adulis;;;;;x;;;;
PROV1509;Saho;Saho;Saho;;Saho;;;;;x;;;;
PROV1510;Intarta;Intarta;Intarta;;Intarta;;;;;x;;;;
PROV1511;Lasta;Lasta;Lasta;;Lasta;;;;;x;;;;
PROV1512;Semien;Semien;Semien;;Semien;;;;;x;;;;
PROV1513;Begemdir;Begemdir;Begemdir;;Begemdir;;;;;x;;;;
PROV1514;Angot;Angot;Angot;;Angot;;;;;x;;;;
PROV1515;Gojjam;Gojjam;Gojjam;;Gojjam;;;;;x;;;;
PROV1516;Ifat;Ifat;Ifat;;Ifat;;;;;x;;;;
PROV1517;Danakil;Danakil;Danakil;;Danakil;;;;;x;;;;
PROV1518;Assab;Assab;Assab;;Assab;;;;;x;;;;
PROV1519;Mora;Mora;Mora;;Mora;;;;;x;;;;
PROV1520;Zaila;Zaila;Zaila;;Zaila;;;;;x;;;;
PROV1521;Shewa;Shewa;Shewa;;Shewa;;;;;x;;;;
PROV1522;Vrhbosna;Vrhbosna;Vrhbosna;;Vrhbosna;;;;;x;;;;
PROV1523;Okic;Okic;Okic;;Okic;;;;;x;;;;
PROV1524;Vrbas;Vrbas;Vrbas;;Vrbas;;;;;x;;;;
PROV1525;Velbazhd;Velbazhd;Velbazhd;;Velbazhd;;;;;x;;;;
PROV1526;Strumica;Strumica;Strumica;;Strumica;;;;;x;;;;
PROV1527;Kopsis;Kopsis;Kopsis;;Kopsis;;;;;x;;;;
#PROV1528;Megále Vlachia;Megále Vlachia;Megále Vlachia;;Megále Vlachia;;;;;x;;;;
PROV1529;Ialomita;Ialomita;Ialomita;;Ialomita;;;;;x;;;;
PROV1530;Abîvard;Abîvard;Abîvard;;Abîvard;;;;;x;;;;
PROV1531;Zanjân;Zanjân;Zanjân;;Zanjân;;;;;x;;;;
PROV1532;Dasht-e Kevîr;Dasht-e Kevîr;Dasht-e Kevîr;;Dasht-e Kevîr;;;;;x;;;;
PROV1533;Mafâza;Mafâza;Mafâza;;Mafâza;;;;;x;;;;
PROV1534;Darabjird;Darabjird;Darabjird;;Darabjird;;;;;x;;;;
PROV1535;Turân;Turân;Turân;;Turân;;;;;x;;;;
PROV1536;Rukhâdj;Rukhâdj;Rukhâdj;;Rukhâdj;;;;;x;;;;
PROV1537;Bâkharz;Bâkharz;Bâkharz;;Bâkharz;;;;;x;;;;
PROV1538;Sarakhs;Sarakhs;Sarakhs;;Sarakhs;;;;;x;;;;
PROV1539;Ganj Rustâq;Ganj Rustâq;Ganj Rustâq;;Ganj Rustâq;;;;;x;;;;
PROV1540;Ghór;Ghór;Ghór;;Ghór;;;;;x;;;;
PROV1541;Gharchistân;Gharchistân;Gharchistân;;Gharchistân;;;;;x;;;;
PROV1542;Guzgân;Guzgân;Guzgân;;Guzgân;;;;;x;;;;
PROV1543;Âmol;Âmol;Âmol;;Âmol;;;;;x;;;;
PROV1544;Nakhsheb;Nakhsheb;Nakhsheb;;Nakhsheb;;;;;x;;;;
PROV1545;Chaghâniyân;Chaghâniyân;Chaghâniyân;;Chaghâniyân;;;;;x;;;;
PROV1546;Tokharestân;Tokharestân;Tokharestân;;Tokharestân;;;;;x;;;;
PROV1547;Ghazna;Ghazna;Ghazna;;Ghazna;;;;;x;;;;
PROV1548;Arghiyân;Arghiyân;Arghiyân;;Arghiyân;;;;;x;;;;
PROV1549;Karasu;Karasu;Karasu;;Karasu;;;;;x;;;;
PROV1550;Kâbul;Kâbul;Kâbul;;Kâbul;;;;;x;;;;
PROV1551;Lamghân;Lamghân;Lamghân;;Lamghân;;;;;x;;;;
PROV1552;Socotra;Socotra;Socotra;;Socotra;;;;;x;;;;
PROV1553;Badakhshân;Badakhshân;Badakhshân;;Badakhshân;;;;;x;;;;
PROV1554;Vakhân;Vakhân;Vakhân;;Vakhân;;;;;x;;;;
PROV1555;Rasht;Rasht;Rasht;;Rasht;;;;;x;;;;
PROV1556;Khuttal;Khuttal;Khuttal;;Khuttal;;;;;x;;;;
PROV1557;Ustrushana;Ustrushana;Ustrushana;;Ustrushana;;;;;x;;;;
PROV1558;Khojand;Khojand;Khojand;;Khojand;;;;;x;;;;
PROV1559;Ferghana;Ferghana;Ferghana;;Ferghana;;;;;x;;;;
PROV1560;Khaylam;Khaylam;Khaylam;;Khaylam;;;;;x;;;;
PROV1561;Shâsh;Shâsh;Shâsh;;Shâsh;;;;;x;;;;
PROV1562;Otrâr;Otrâr;Otrâr;;Otrâr;;;;;x;;;;
PROV1563;Talas;Talas;Talas;;Talas;;;;;x;;;;
PROV1564;Aval;Aval;Aval;;Aval;;;;;x;;;;
PROV1565;Kish;Kish;Kish;;Kish;;;;;x;;;;
PROV1566;Naryn;Naryn;Naryn;;Naryn;;;;;x;;;;
PROV1567;Kashgar;Kashgar;Kashgar;;Kashgar;;;;;x;;;;
PROV1568;Aqsu;Aqsu;Aqsu;;Aqsu;;;;;x;;;;
PROV1569;Kucha;Kucha;Kucha;;Kucha;;;;;x;;;;
PROV1570;Qarashahr;Qarashahr;Qarashahr;;Qarashahr;;;;;x;;;;
PROV1571;Almaliq;Almaliq;Almaliq;;Almaliq;;;;;x;;;;
PROV1572;Balasaghnun;Balasaghnun;Balasaghnun;;Balasaghnun;;;;;x;;;;
PROV1573;Yetisu;Yetisu;Yetisu;;Yetisu;;;;;x;;;;
PROV1574;Emil;Emil;Emil;;Emil;;;;;x;;;;
PROV1575;Zaysan;Zaysan;Zaysan;;Zaysan;;;;;x;;;;
PROV1576;Ayaguz;Ayaguz;Ayaguz;;Ayaguz;;;;;x;;;;
PROV1577;Barskhan;Barskhan;Barskhan;;Barskhan;;;;;x;;;;
PROV1578;Tâlekân;Tâlekân;Tâlekân;;Tâlekân;;;;;x;;;;
PROV1579;Balkhash;Balkhash;Balkhash;;Balkhash;;;;;x;;;;
PROV1580;Jungaria;Jungaria;Jungaria;;Jungaria;;;;;x;;;;
PROV1581;Soli;Soli;Soli;;Soli;;;;;x;;;;
PROV1582;Takla Makan desert;Takla Makan desert;Takla Makan desert;;Takla Makan desert;;;;;x;;;;
PROV1583;The Pamir;The Pamir;The Pamir;;The Pamir;;;;;x;;;;
PROV1584;Himbræsysæl;Himbræsysæl;Himbræsysæl;;Himbræsysæl;;;;;x;;;;
PROV1585;Warwithsysæl;Warwithsysæl;Warwithsysæl;;Warwithsysæl;;;;;x;;;;
PROV1586;Samsø;Samsø;Samsø;;Samsø;;;;;x;;;;
PROV1587;Nørræ Halland;Nørræ Halland;Nørræ Halland;;Nørræ Halland;;;;;x;;;;
PROV1588;Himalayas;Himalayas;Himalayas;;Himalayas;;;;;x;;;;
PROV1589;Tian Shan;Tian Shan;Tian Shan;;Tian Shan;;;;;x;;;;
PROV1590;India;India;India;;India;;;;;x;;;;
