#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,;;;;;;;;;;;;;;;
########################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#HRE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#######################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
d_nobatia_adj;Nobatian;Nobatian;Nobatian;;Nobatian;;;;;;;;;x,;;;;;;;;;;;;;;;
k_kanem;Kanem;Kanem;Kanem;;Kanem;;;;;;;;;x,;;;;;;;;;;;;;;;
k_kanem_adj;Kanemí;Kanemí;Kanemí;;Kanemí;;;;;;;;;x,;;;;;;;;;;;;;;;
k_bornu;Bornu;Bornu;Bornu;;Bornu;;;;;;;;;x,;;;;;;;;;;;;;;;
k_bornu_adj;Bornu;Bornu;Bornu;;Bornu;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bornu;Bornu;Bornu;Bornu;;Bornu;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bornu_adj;Bornu;Bornu;Bornu;;Bornu;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kanem;Kanem;Kanem;Kanem;;Kanem;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kanem_adj;Kanemí;Kanemí;Kanemí;;Kanemí;;;;;;;;;x,;;;;;;;;;;;;;;;
d_wadai;Wadai;Wadai;Wadai;;Wadai;;;;;;;;;x,;;;;;;;;;;;;;;;
d_wadai_adj;Wadaí;Wadaí;Wadaí;;Wadaí;;;;;;;;;x,;;;;;;;;;;;;;;;
k_hausaland;Hausaland;Hausaland;Hausaland;;Hausaland;;;;;;;;;x,;;;;;;;;;;;;;;;
k_hausaland_adj;of Hausaland;of Hausaland;of Hausaland;;of Hausaland;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kano;Kano;Kano;Kano;;Kano;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kano_adj;Kano;Kano;Kano;;Kano;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kebbi;Kebbi;Kebbi;Kebbi;;Kebbi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kebbi_adj;Kebbi;Kebbi;Kebbi;;Kebbi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_gobir;Gobir;Gobir;Gobir;;Gobir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_gobir_adj;Gobirí;Gobirí;Gobirí;;Gobirí;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kassala;Kassala;Kassala;Kassala;;Kassala;;;;;;;;;x,;;;;;;;;;;;;;;;
d_kassala_adj;Kassalí;Kassalí;Kassalí;;Kassalí;;;;;;;;;x,;;;;;;;;;;;;;;;
d_darfur;Darfur;Darfur;Darfur;;Darfur;;;;;;;;;x,;;;;;;;;;;;;;;;
d_darfur_adj;Darfurí;Darfurí;Darfurí;;Darfurí;;;;;;;;;x,;;;;;;;;;;;;;;;
d_elatrun;El Atrún;El Atrún;El Atrún;;El Atrún;;;;;;;;;x,;;;;;;;;;;;;;;;
d_elatrun_adj;Atrúní;Atrúní;Atrúní;;Atrúní;;;;;;;;;x,;;;;;;;;;;;;;;;
k_darfur;Darfur;Darfur;Darfur;;Darfur;;;;;;;;;x,;;;;;;;;;;;;;;;
k_darfur_adj;Darfurí;Darfurí;Darfurí;;Darfurí;;;;;;;;;x,;;;;;;;;;;;;;;;
########;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
d_amhara;Amhara;Amhara;Amhara;;Amhara;;;;;;;;;x,;;;;;;;;;;;;;;;
d_amhara_adj;Amharan;Amharan;Amharan;;Amharan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_damot;Da'mot;Da'mot;Da'mot;;Da'mot;;;;;;;;;x,;;;;;;;;;;;;;;;
d_damot_adj;Da'mot;Da'mot;Da'mot;;Da'mot;;;;;;;;;x,;;;;;;;;;;;;;;;
d_badi;Badi;Badi;Badi;;Badi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_badi_adj;Badian;Badian;Badian;;Badian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_afar;Afar;Afar;Afar;;Afar;;;;;;;;;x,;;;;;;;;;;;;;;;
d_afar_adj;Afari;Afari;Afari;;Afari;;;;;;;;;x,;;;;;;;;;;;;;;;
d_ifat;Ifat;Ifat;Ifat;;Ifat;;;;;;;;;x,;;;;;;;;;;;;;;;
d_ifat_adj;Ifati;Ifati;Ifati;;Ifati;;;;;;;;;x,;;;;;;;;;;;;;;;
d_berbera;Berbera;Berbera;Berbera;;Berbera;;;;;;;;;x,;;;;;;;;;;;;;;;
d_berbera_adj;Berberi;Berberi;Berberi;;Berberi;;;;;;;;;x,;;;;;;;;;;;;;;;
d_tedjoura;Tadjoura;Tadjoura;Tadjoura;;Tadjoura;;;;;;;;;x,;;;;;;;;;;;;;;;
d_tedjoura_adj;Tadjouri;Tadjouri;Tadjouri;;Tadjouri;;;;;;;;;x,;;;;;;;;;;;;;;;
########;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;
k_adal;Adal;Adal;Adal;;Adal;;;;;;;;;x,;;;;;;;;;;;;;;;
k_adal_adj;Adali;Adali;Adali;;Adali;;;;;;;;;x,;;;;;;;;;;;;;;;
###############################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
#Brittish Isles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
###############################;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
e_britannia;Britannia;Britannia;Britannia;;Britannia;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj;British;British;British;;British;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_irish;Cruithnan;Cruithnan;Cruithnan;;Cruithnan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_scottish;Cruithnan;Cruithnan;Cruithnan;;Cruithnan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_cumbric;Prydeinan;Prydeinan;Prydeinan;;Prydeinan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_welsh;Prydeinan;Prydeinan;Prydeinan;;Prydeinan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_breton;Brythainan;Brythainan;Brythainan;;Brythainan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_cornish;Brythainan;Brythainan;Brythainan;;Brythainan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_saxon;Bryttanisc;Bryttanisc;Bryttanisc;;Bryttanisc;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_norse;Bretr;Bretr;Bretr;;Bretr;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_swedish;Bretr;Bretr;Bretr;;Bretr;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_norwegian;Bretr;Bretr;Bretr;;Bretr;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_icelandic;Bretr;Bretr;Bretr;;Bretr;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_norsegaelic;Cruithnan;Cruithnan;Cruithnan;;Cruithnan;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_gothic;Bretr;Bretr;Bretr;;Bretr;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_danish;Bretr;Bretr;Bretr;;Bretr;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_arpitan;Bretaigne;Bretaigne;Bretaigne;;Bretaigne;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_frankish;Bretaigne;Bretaigne;Bretaigne;;Bretaigne;;;;;;;;;x,;;;;;;;;;;;;;;;
e_britannia_adj_norman;Bretaigne;Bretaigne;Bretaigne;;Bretaigne;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_norwegian;Ænglandr;Ænglandr;Ænglandr;;Ænglandr;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_icelandic;Ænglandr;Ænglandr;Ænglandr;;Ænglandr;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_norsegaelic;Ænglandr;Ænglandr;Ænglandr;;Ænglandr;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_gothic;Ænglandr;Ænglandr;Ænglandr;;Ænglandr;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_danish;Ænglandr;Ænglandr;Ænglandr;;Ænglandr;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_irish;Lloegyran;Lloegyran;Lloegyran;;Lloegyran;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_scottish;Lloegyran;Lloegyran;Lloegyran;;Lloegyran;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_cumbric;Lloegyran;Lloegyran;Lloegyran;;Lloegyran;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_welsh;Lloegyran;Lloegyran;Lloegyran;;Lloegyran;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_breton;Lloegyran;Lloegyran;Lloegyran;;Lloegyran;;;;;;;;;x,;;;;;;;;;;;;;;;
k_england_adj_cornish;Lloegyran;Lloegyran;Lloegyran;;Lloegyran;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford;Mercia;Mercia;Mercia;;Mercia;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj;Mercian;Mercian;Mercian;;Mercian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_english;Herefordish;Herefordish;Herefordish;;Herefordish;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_norse;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_swedish;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_norwegian;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_icelandic;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_norsegaelic;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_gothic;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_danish;Miercer;Miercer;Miercer;;Miercer;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_saxon;Miercisc;Miercisc;Miercisc;;Miercisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_irish;Dobunnian;Dobunnian;Dobunnian;;Dobunnian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_scottish;Dobunnian;Dobunnian;Dobunnian;;Dobunnian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_cumbric;Dobunnian;Dobunnian;Dobunnian;;Dobunnian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_welsh;Dobunnian;Dobunnian;Dobunnian;;Dobunnian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_breton;Dobunnian;Dobunnian;Dobunnian;;Dobunnian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_hereford_adj_cornish;Dobunnian;Dobunnian;Dobunnian;;Dobunnian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands;Îles d'la Manche;Îles d'la Manche;Îles d'la Manche;;Îles d'la Manche;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj;Îles d'la Manche;Îles d'la Manche;Îles d'la Manche;;Îles d'la Manche;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj_irish;Oileáin na Bhriotáin;Oileáin na Bhriotáin;Oileáin na Bhriotáin;;Oileáin na Bhriotáin;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj_scottish;Oileáin na Bhriotáin;Oileáin na Bhriotáin;Oileáin na Bhriotáin;;Oileáin na Bhriotáin;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj_breton;Inizi Mor Breizh;Inizi Mor Breizh;Inizi Mor Breizh;;Inizi Mor Breizh;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj_cornish;Inizi Mor Breizh;Inizi Mor Breizh;Inizi Mor Breizh;;Inizi Mor Breizh;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj_welsh;Ynysoedd y Sianel;Ynysoedd y Sianel;Ynysoedd y Sianel;;Ynysoedd y Sianel;;;;;;;;;x,;;;;;;;;;;;;;;;
d_channel_islands_adj_cumbric;Ynysoedd y Sianel;Ynysoedd y Sianel;Ynysoedd y Sianel;;Ynysoedd y Sianel;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall;Cornwall;Cornwall;Cornwall;;Cornwall;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj;Cornish;Cornish;Cornish;;Cornish;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_norse;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_norwegian;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_swedish;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_icelandic;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_norsegaelic;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_gothic;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_danish;Cornwealr;Cornwealr;Cornwealr;;Cornwealr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_saxon;Cornwealisc;Cornwealisc;Cornwealisc;;Cornwealisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_irish;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_scottish;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_breton;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_cornish;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_cumbric;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x,;;;;;;;;;;;;;;;
d_cornwall_adj_welsh;Dumnonii;Dumnonii;Dumnonii;;Dumnonii;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk;East Anglia;East Anglia;East Anglia;;East Anglia;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj;East Anglian;East Anglian;East Anglian;;East Anglian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_norse;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_norwegian;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_swedish;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_icelandic;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_norsegaelic;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_gothic;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_danish;Austænglr;Austænglr;Austænglr;;Austænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_saxon;Éastængleisc;Éastængleisc;Éastængleisc;;Éastængleisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_english;Norfolkan;Norfolkan;Norfolkan;;Norfolkan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_cornish;Wentan;Wentan;Wentan;;Wentan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_breton;Wentan;Wentan;Wentan;;Wentan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_welsh;Wentan;Wentan;Wentan;;Wentan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_cumbric;Wentan;Wentan;Wentan;;Wentan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_irish;Wentan;Wentan;Wentan;;Wentan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_norfolk_adj_scottish;Wentan;Wentan;Wentan;;Wentan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex;Essex;Essex;Essex;;Essex;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj;Essexan;Essexan;Essexan;;Essexan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_norse;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_norwegian;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_swedish;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_icelandic;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_norsegaelic;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_gothic;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_danish;Austseaxr;Austseaxr;Austseaxr;;Austseaxr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_saxon;Eastseaxna;Eastseaxna;Eastseaxna;;Eastseaxna;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_cornish;Colunan;Colunan;Colunan;;Colunan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_breton;Colunan;Colunan;Colunan;;Colunan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_welsh;Colunan;Colunan;Colunan;;Colunan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_cumbric;Colunan;Colunan;Colunan;;Colunan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_irish;Colunan;Colunan;Colunan;;Colunan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_essex_adj_scottish;Colunan;Colunan;Colunan;;Colunan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs;The Five Boroughs;The Five Boroughs;The Five Boroughs;;The Five Boroughs;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj;Five Boroughish;Five Boroughish;Five Boroughish;;Five Boroughish;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_norse;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_norwegian;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_icelandic;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_swedish;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_norsegaelic;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_gothic;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_danish;Fimm Borginnr;Fimm Borginnr;Fimm Borginnr;;Fimm Borginnr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_saxon;Fíf Byrgisc;Fíf Byrgisc;Fíf Byrgisc;;Fíf Byrgisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_irish;Elmetian;Elmetian;Elmetian;;Elmetian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_cumbric;Elfedian;Elfedian;Elfedian;;Elfedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_welsh;Elfedian;Elfedian;Elfedian;;Elfedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_breton;Elmetian;Elmetian;Elmetian;;Elmetian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_cornish;Elmetian;Elmetian;Elmetian;;Elmetian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_fivebouroughs_adj_scottish;Elmetian;Elmetian;Elmetian;;Elmetian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury;Kent;Kent;Kent;;Kent;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj;Kentish;Kentish;Kentish;;Kentish;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_english;Surreyian;Surreyian;Surreyian;;Surreyian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_norse;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_norwegian;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_swedish;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_icelandic;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_norsegaelic;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_gothic;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_danish;Centr;Centr;Centr;;Centr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_saxon;Centisc;Centisc;Centisc;;Centisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_welsh;Ceintan;Ceintan;Ceintan;;Ceintan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_cumbric;Ceintan;Ceintan;Ceintan;;Ceintan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_irish;Ceintan;Ceintan;Ceintan;;Ceintan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_cornish;Ceintan;Ceintan;Ceintan;;Ceintan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_breton;Ceintan;Ceintan;Ceintan;;Ceintan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_canterbury_adj_scottish;Ceintan;Ceintan;Ceintan;;Ceintan;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster;Lancaster;Lancaster;Lancaster;;Lancaster;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj;Lancastern;Lancastern;Lancastern;;Lancastern;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_norse;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_norwegian;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_swedish;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_icelandic;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_norsegaelic;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_gothic;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_danish;Lonceasterir;Lonceasterir;Lonceasterir;;Lonceasterir;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_saxon;Lonceasterisc;Lonceasterisc;Lonceasterisc;;Lonceasterisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_irish;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_welsh;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_cumbric;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_breton;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_cornish;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_scottish;Rhegedian;Rhegedian;Rhegedian;;Rhegedian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_lancaster_adj_norman;Loncastre;Loncastre;Loncastre;;Loncastre;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford;Middle Anglia;Middle Anglia;Middle Anglia;;Middle Anglia;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj;Middle Anglian;Middle Anglian;Middle Anglian;;Middle Anglian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_english;Bedfordish;Bedfordish;Bedfordish;;Bedfordish;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_norse;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_swedish;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_norwegian;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_icelandic;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_norsegaelic;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_gothic;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_danish;Miðænglr;Miðænglr;Miðænglr;;Miðænglr;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_saxon;Middleængleisc;Middleængleisc;Middleængleisc;;Middleængleisc;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_irish;Cynwidionian;Cynwidionian;Cynwidionian;;Cynwidionian;;;;;;;;;x,;;;;;;;;;;;;;;;
d_bedford_adj_cumbric;Calchwyneddian;Calchwyneddian;Calchwyneddian;;Calchwyneddian;;;;;;;;;x,;;;;;;;;;;;;;;;
