#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Bohemia;;;;;;;;;;;;;;
c_opava_adj;Opavan;Opavan;Opavan;;Opavan;;;;;;;;;x
c_vithynion_adj_frankish;Claudiopolitan;Claudiopolis;Claudiopolitan;;Claudiopolitan;;;;;;;;;x
c_vithynion_adj_norman;Claudiopolitan;Claudiopolis;Claudiopolitan;;Claudiopolitan;;;;;;;;;x
c_vithynion_adj_oghuz;Bôlîan;Bôlî;Bôlîan;;Bôlîan;;;;;;;;;x
c_vithynion_adj_turkmen;Bôlîan;Bôlî;Bôlîan;;Bôlîan;;;;;;;;;x
c_vithynion_adj_turkish;Bôlîan;Bôlî;Bôlîan;;Bôlîan;;;;;;;;;x
c_ankyra_adj_oghuz;Engüriyyan;Engüriyye;Engüriyyan;;Engüriyyan;;;;;;;;;x
c_ankyra_adj_turkmen;Engüriyyan;Engüriyye;Engüriyyan;;Engüriyyan;;;;;;;;;x
c_ankyra_adj_turkish;Engüriyyan;Engüriyye;Engüriyyan;;Engüriyyan;;;;;;;;;x
##;Samos;;;;;;;;;;;;;
c_adramyttion_adj;Aiolían;Aiolía;Aiolían;;Aiolían;;;;;;;;;x
c_adramyttion_adj_oghuz;Edremitan;Edremit;Edremitan;;Edremitan;;;;;;;;;x
c_adramyttion_adj_turkmen;Edremitan;Edremit;Edremitan;;Edremitan;;;;;;;;;x
c_adramyttion_adj_turkish;Edremitan;Edremit;Edremitan;;Edremitan;;;;;;;;;x
c_ephesos_adj;Ionían;Ionía;Ionían;;Ionían;;;;;;;;;x
c_ephesos_adj_oghuz;Aydinian;Aydin;Aydinian;;Aydinian;;;;;;;;;x
c_ephesos_adj_turkmen;Aydinian;Aydin;Aydinian;;Aydinian;;;;;;;;;x
c_ephesos_adj_turkish;Aydinian;Aydin;Aydinian;;Aydinian;;;;;;;;;x
c_smyrna_adj_oghuz;Izmirian;Izmir;Izmirian;;Izmirian;;;;;;;;;x
c_smyrna_adj_turkmen;Izmirian;Izmir;Izmirian;;Izmirian;;;;;;;;;x
c_smyrna_adj_turkish;Izmirian;Izmir;Izmirian;;Izmirian;;;;;;;;;x
c_smyrna_adj_frankish;Smyrnian;Smyrne;Smyrnian;;Smyrnian;;;;;;;;;x
c_smyrna_adj_norman;Smyrnian;Smyrne;Smyrnian;;Smyrnian;;;;;;;;;x
##;Thracesia;;;;;;;;;;;;;
c_thyateira_adj;Lydian;Lydia;Lydian;;Lydian;;;;;;;;;x
c_thyateira_adj_oghuz;Ak Hisaran;Ak Hisar;Ak Hisaran;;Ak Hisaran;;;;;;;;;x
c_thyateira_adj_turkmen;Ak Hisaran;Ak Hisar;Ak Hisaran;;Ak Hisaran;;;;;;;;;x
c_thyateira_adj_turkish;Ak Hisaran;Ak Hisar;Ak Hisaran;;Ak Hisaran;;;;;;;;;x
c_laodikeia_adj;Karian;Karia;Karian;;Karian;;;;;;;;;x
c_laodikeia_adj_dalmatian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_venetian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_ligurian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_central_italian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_southern_italian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_tuscan;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_neapolitan;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_corsican;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_sardinian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_sicilian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_italian;Laodicean;Laodicea;Laodicean;;Laodicean;;;;;;;;;x
c_laodikeia_adj_frankish;Laodicéan;Laodicée;Laodicéan;;Laodicéan;;;;;;;;;x
c_laodikeia_adj_norman;Laodicéan;Laodicée;Laodicéan;;Laodicéan;;;;;;;;;x
c_laodikeia_adj_oghuz;Ladikian;Ladik;Ladikian;;Ladikian;;;;;;;;;x
c_laodikeia_adj_turkmen;Ladikian;Ladik;Ladikian;;Ladikian;;;;;;;;;x
c_laodikeia_adj_turkish;Ladikian;Ladik;Ladikian;;Ladikian;;;;;;;;;x
c_philadelphia_adj;Philadelpheian;Philadelpheia;Philadelpheian;;Philadelpheian;;;;;;;;;x
c_philadelphia_adj_dalmatian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_venetian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_ligurian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_central_italian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_southern_italian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_tuscan;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_neapolitan;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_corsican;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_phildelphia_adj_sardinian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_sicilian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_italian;Philadelphean;Philadelphea;Philadelphean;;Philadelphean;;;;;;;;;x
c_philadelphia_adj_frankish;Philadelphéan;Philadelphée;Philadelphéan;;Philadelphéan;;;;;;;;;x
c_philadelphia_adj_norman;Philadelphéan;Philadelphée;Philadelphéan;;Philadelphéan;;;;;;;;;x
c_philadelphia_adj_oghuz;Ala Šehiran;Ala Šehir;Ala Šehiran;;Ala Šehiran;;;;;;;;;x
c_philadelphia_adj_turkmen;Ala Šehiran;Ala Šehir;Ala Šehiran;;Ala Šehiran;;;;;;;;;x
c_philadelphia_adj_turkish;Ala Šehiran;Ala Šehir;Ala Šehiran;;Ala Šehiran;;;;;;;;;x
##;Opsikon;;;;;;;;;;;;;
c_nikaea_adj_dalmatian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_venetian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_ligurian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_central_italian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_southern_italian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_tuscan;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_neapolitan;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_corsican;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_sardinian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_sicilian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_italian;Nicean;Nicea;Nicean;;Nicean;;;;;;;;;x
c_nikaea_adj_frankish;Nicéan;Nicée;Nicéan;;Nicéan;;;;;;;;;x
c_nikaea_adj_norman;Nicéan;Nicée;Nicéan;;Nicéan;;;;;;;;;x
c_nikaea_adj_oghuz;Iznikian;Iznik;Iznikian;;Iznikian;;;;;;;;;x
c_nikaea_adj_turkmen;Iznikian;Iznik;Iznikian;;Iznikian;;;;;;;;;x
c_nikaea_adj_turkish;Iznikian;Iznik;Iznikian;;Iznikian;;;;;;;;;x
c_nikaea_adj_bedouin_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x
c_nikaea_adj_maghreb_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x
c_nikaea_adj_levantine_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x
c_nikaea_adj_egyptian_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x
c_nikaea_adj_andalusian_arabic;Nîqîyan;Nîqîyah;Nîqîyan;;Nîqîyan;;;;;;;;;x
c_prusa_adj;Prousan;Prousa;Prousan;;Prousan;;;;;;;;;x
c_prusa_adj_dalmatian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_venetian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_ligurian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_central_italian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_southern_italian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_tuscan;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_neapolitan;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_corsican;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_sardinian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_sicilian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_italian;Prusian;Prusa;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_frankish;Prusian;Pruse;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_norman;Prusian;Pruse;Prusian;;Prusian;;;;;;;;;x
c_prusa_adj_oghuz;Bursan;Bursa;Bursan;;Bursan;;;;;;;;;x
c_prusa_adj_turkmen;Bursan;Bursa;Bursan;;Bursan;;;;;;;;;x
c_prusa_adj_turkish;Bursan;Bursa;Bursan;;Bursan;;;;;;;;;x
c_sangarios_adj;Sangarian;Sangarios;Sangarian;;Sangarian;;;;;;;;;x
c_sangarios_adj_oghuz;Sögütian;Sögüt;Sögütian;;Sögütian;;;;;;;;;x
c_sangarios_adj_turkmen;Sögütian;Sögüt;Sögütian;;Sögütian;;;;;;;;;x
c_sangarios_adj_turkish;Sögütian;Sögüt;Sögütian;;Sögütian;;;;;;;;;x
c_akhyraous_adj;Mysian;Mysia;Mysian;;Mysian;;;;;;;;;x
c_akhyraous_adj_oghuz;Karasian;Karasi;Karasian;;Karasian;;;;;;;;;x
c_akhyraous_adj_turkmen;Karasian;Karasi;Karasian;;Karasian;;;;;;;;;x
c_akhyraous_adj_turkish;Karasian;Karasi;Karasian;;Karasian;;;;;;;;;x
c_akhyraous_adj_frankish;Mysian;Mysia;Mysian;;Mysian;;;;;;;;;x
c_akhyraous_adj_norman;Mysian;Mysia;Mysian;;Mysian;;;;;;;;;x
c_dorylaion_adj_dalmatian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_venetian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_ligurian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_central_italian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_southern_italian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_tuscan;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_neapolitan;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_corsican;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_sardinian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_sicilian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_italian;Dorylean;Dorylea;Dorylean;;Dorylean;;;;;;;;;x
c_dorylaion_adj_frankish;Doryléan;Dorylée;Doryléan;;Doryléan;;;;;;;;;x
c_dorylaion_adj_norman;Doryléan;Dorylée;Doryléan;;Doryléan;;;;;;;;;x
c_dorylaion_adj_oghuz;Kütahiyan;Kütahiya;Kütahiyan;;Kütahiyan;;;;;;;;;x
c_dorylaion_adj_turkmen;Kütahiyan;Kütahiya;Kütahiyan;;Kütahiyan;;;;;;;;;x
c_dorylaion_adj_turkish;Kütahiyan;Kütahiya;Kütahiyan;;Kütahiyan;;;;;;;;;x
c_dorylaion_adj_bedouin_arabic;Daruliyyan;Daruliyyah;Daruliyyan;;Daruliyyan;;;;;;;;;x
c_dorylaion_adj_maghreb_arabic;Daruliyyan;Daruliyyah;Daruliyyan;;Daruliyyan;;;;;;;;;x
c_dorylaion_adj_levantine_arabic;Daruliyyan;Daruliyyah;Daruliyyan;;Daruliyyan;;;;;;;;;x
c_dorylaion_adj_egyptian_arabic;Daruliyyan;Daruliyyah;Daruliyyan;;Daruliyyan;;;;;;;;;x
c_dorylaion_adj_andalusian_arabic;Daruliyyan;Daruliyyah;Daruliyyan;;Daruliyyan;;;;;;;;;x
##;Optimatoi;;;;;;;;;;;;;
c_nikomedia_adj_dalmatian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_venetian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_ligurian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_central_italian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_southern_italian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_tuscan;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_neapolitan;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_corsican;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_sardinian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_sicilian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_italian;Nicomedian;Nicomedia;Nicomedian;;Nicomedian;;;;;;;;;x
c_nikomedia_adj_frankish;Nicomédian;Nicomédie;Nicomédian;;Nicomédian;;;;;;;;;x
c_nikomedia_adj_norman;Nicomédian;Nicomédie;Nicomédian;;Nicomédian;;;;;;;;;x
c_nikomedia_adj_oghuz;Iznikmidian;Iznikmid;Iznikmidian;;Iznikmidian;;;;;;;;;x
c_nikomedia_adj_turkmen;Iznikmidian;Iznikmid;Iznikmidian;;Iznikmidian;;;;;;;;;x
c_nikomedia_adj_turkish;Iznikmidian;Iznikmid;Iznikmidian;;Iznikmidian;;;;;;;;;x
c_nikomedia_adj_bedouin_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x
c_nikomedia_adj_maghreb_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x
c_nikomedia_adj_levantine_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x
c_nikomedia_adj_egyptian_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x
c_nikomedia_adj_andalusian_arabic;Niqmûdiyan;Niqmûdiyah;Niqmûdiyan;;Niqmûdiyan;;;;;;;;;x
c_chrysopolis_adj;Skoutarian;Skoutarion;Skoutarian;;Skoutarian;;;;;;;;;x
c_chrysopolis_adj_dalmatian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_venetian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_ligurian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_central_italian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_southern_italian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_tuscan;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_neapolitan;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_corsican;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_sardinian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_sicilian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_italian;Crisopolitan;Crisopolis;Crisopolitan;;Crisopolitan;;;;;;;;;x
c_chrysopolis_adj_frankish;Chrysopolitan;Chrysopolis;Chrysopolitan;;Chrysopolitan;;;;;;;;;x
c_chrysopolis_adj_norman;Chrysopolitan;Chrysopolis;Chrysopolitan;;Chrysopolitan;;;;;;;;;x
c_chrysopolis_adj_oghuz;Üsküdarian;Üsküdar;Üsküdarian;;Üsküdarian;;;;;;;;;x
c_chrysopolis_adj_turkmen;Üsküdarian;Üsküdar;Üsküdarian;;Üsküdarian;;;;;;;;;x
c_chrysopolis_adj_turkish;Üsküdarian;Üsküdar;Üsküdarian;;Üsküdarian;;;;;;;;;x
##;Cibyrrhaeot;;;;;;;;;;;;;
c_attaleia_adj_dalmatian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_venetian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_ligurian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_central_italian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_southern_italian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_tuscan;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_neapolitan;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_corsican;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_sardinian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_sicilian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_italian;Sattalian;Sattalia;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_frankish;Sattalian;Sattalie;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_norman;Sattalian;Sattalie;Sattalian;;Sattalian;;;;;;;;;x
c_attaleia_adj_oghuz;Antâliyyan;Antâliyya;Antâliyyan;;Antâliyyan;;;;;;;;;x
c_attaleia_adj_turkmen;Antâliyyan;Antâliyya;Antâliyyan;;Antâliyyan;;;;;;;;;x
c_attaleia_adj_turkish;Atalyan;Atalya;Atalyan;;Atalyan;;;;;;;;;x
c_rhodos_adj_dalmatian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_venetian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_ligurian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_central_italian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_southern_italian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_tuscan;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_neapolitan;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_corsican;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_sardinian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_sicilian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_italian;Rodian;Rodi;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_frankish;Rhodian;Rhodes;Rhodian;;Rhodian;;;;;;;;;x
c_rhodos_adj_norman;Rhodian;Rhodes;Rhodian;;Rhodian;;;;;;;;;x
c_rhodos_adj_oghuz;Rodian;Rodos;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_turkmen;Rodian;Rodos;Rodian;;Rodian;;;;;;;;;x
c_rhodos_adj_turkish;Rodian;Rodos;Rodian;;Rodian;;;;;;;;;x
c_mylasa_adj;Mylasan;Mylasa;Mylasan;;Mylasan;;;;;;;;;x
c_mylasa_adj_oghuz;Mentešian;Menteše;Mentešian;;Mentešian;;;;;;;;;x
c_mylasa_adj_turkmen;Mentešian;Menteše;Mentešian;;Mentešian;;;;;;;;;x
c_mylasa_adj_turkish;Mentešian;Menteše;Mentešian;;Mentešian;;;;;;;;;x
c_lykia_adj_dalmatian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_venetian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_ligurian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_central_italian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_southern_italian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_tuscan;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_neapolitan;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_corsican;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_sardinian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_sicilian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_italian;Lician;Licia;Lician;;Lician;;;;;;;;;x
c_lykia_adj_frankish;Lycian;Lycie;Lycian;;Lycian;;;;;;;;;x
c_lykia_adj_norman;Lycian;Lycie;Lycian;;Lycian;;;;;;;;;x
c_lykia_adj_oghuz;Tekean;Teke;Tekean;;Tekean;;;;;;;;;x
c_lykia_adj_turkmen;Tekean;Teke;Tekean;;Tekean;;;;;;;;;x
c_lykia_adj_turkish;Tekean;Teke;Tekean;;Tekean;;;;;;;;;x
##;Charsianon;;;;;;;;;;;;;
c_kaisereia_adj_oghuz;Kayseriyyan;Kayseriyye;Kayseriyyan;;Kayseriyyan;;;;;;;;;x
c_kaisereia_adj_turkmen;Kayseriyyan;Kayseriyye;Kayseriyyan;;Kayseriyyan;;;;;;;;;x
c_kaisereia_adj_turkish;Kayseriyyan;Kayseriyye;Kayseriyyan;;Kayseriyyan;;;;;;;;;x
c_kaisereia_adj_frankish;Césaréan;Césarée;Césaréan;;Césaréan;;;;;;;;;x
c_kaisereia_adj_norman;Césaréan;Césarée;Césaréan;;Césaréan;;;;;;;;;x
c_kaisereia_adj_armenian;Gesarian;Gesaria;Gesarian;;Gesarian;;;;;;;;;x
c_galatia_adj_oghuz;Bozokan;Bozok;Bozokan;;Bozokan;;;;;;;;;x
c_galatia_adj_turkmen;Bozokan;Bozok;Bozokan;;Bozokan;;;;;;;;;x
c_galatia_adj_turkish;Bozokan;Bozok;Bozokan;;Bozokan;;;;;;;;;x
c_galatia_adj_frankish;Galatian;Galatie;Galatian;;Galatian;;;;;;;;;x
c_galatia_adj_norman;Galatian;Galatie;Galatian;;Galatian;;;;;;;;;x
##;Cappadocia;;;;;;;;;;;;;
c_tyana_adj;Tyanian;Tyana;Tyanian;;Tyanian;;;;;;;;;x
c_tyana_adj_oghuz;Nigdian;Nigde;Nigdian;;Nigdian;;;;;;;;;x
c_tyana_adj_turkmen;Nigdian;Nigde;Nigdian;;Nigdian;;;;;;;;;x
c_tyana_adj_turkish;Nigdian;Nigde;Nigdian;;Nigdian;;;;;;;;;x
c_archelais_adj;Archelaïsan;Archelaïs;Archelaïsan;;Archelaïsan;;;;;;;;;x
c_archelais_adj_oghuz;Ak Sarayan;Ak Saray;Ak Sarayan;;Ak Sarayan;;;;;;;;;x
c_archelais_adj_turkmen;Ak Sarayan;Ak Saray;Ak Sarayan;;Ak Sarayan;;;;;;;;;x
c_archelais_adj_turkish;Ak Sarayan;Ak Saray;Ak Sarayan;;Ak Sarayan;;;;;;;;;x
c_nyssa_adj;Nyssan;Nyssa;Nyssan;;Nyssan;;;;;;;;;x
c_nyssa_adj_oghuz;Kuš Hisaran;Kuš Hisar;Kuš Hisaran;;Kuš Hisaran;;;;;;;;;x
c_nyssa_adj_turkmen;Kuš Hisaran;Kuš Hisar;Kuš Hisaran;;Kuš Hisaran;;;;;;;;;x
c_nyssa_adj_turkish;Kuš Hisaran;Kuš Hisar;Kuš Hisaran;;Kuš Hisaran;;;;;;;;;x
##;Coloneia;;;;;;;;;;;;;
c_koloneia_adj_oghuz;Šebin Kara Hisaran;Šebin Kara Hisar;Šebin Kara Hisaran;;Šebin Kara Hisaran;;;;;;;;;x
c_koloneia_adj_turkmen;Šebin Kara Hisaran;Šebin Kara Hisar;Šebin Kara Hisaran;;Šebin Kara Hisaran;;;;;;;;;x
c_koloneia_adj_turkish;Šebin Kara Hisaran;Šebin Kara Hisar;Šebin Kara Hisaran;;Šebin Kara Hisaran;;;;;;;;;x
c_koloneia_adj_armenian;Kogoniyan;Kogoniya;Kogoniyan;;Kogoniyan;;;;;;;;;x
c_neokaisareia_adj;Neokaisareian;Neokaisareia;Neokaisareian;;Neokaisareian;;;;;;;;;x
c_neokaisareia_adj_oghuz;Niksarian;Niksar;Niksarian;;Niksarian;;;;;;;;;x
c_neokaisareia_adj_turkmen;Niksarian;Niksar;Niksarian;;Niksarian;;;;;;;;;x
c_neokaisareia_adj_turkish;Niksarian;Niksar;Niksarian;;Niksarian;;;;;;;;;x
c_neokaisareia_adj_frankish;Néocésaréan;Néocésarée;Néocésaréan;;Néocésaréan;;;;;;;;;x
c_neokaisareia_adj_norman;Néocésaréan;Néocésarée;Néocésaréan;;Néocésaréan;;;;;;;;;x
c_neokaisareia_adj_armenian;Nikisarian;Nikisar;Nikisarian;;Nikisarian;;;;;;;;;x
c_tephrike_adj;Tephrikan;Tephrik;Tephrikan;;Tephrikan;;;;;;;;;x
c_tephrike_adj_oghuz;Divrigan;Divrigi;Divrigan;;Divrigan;;;;;;;;;x
c_tephrike_adj_turkmen;Divrigan;Divrigi;Divrigan;;Divrigan;;;;;;;;;x
c_tephrike_adj_turkish;Divrigan;Divrigi;Divrigan;;Divrigan;;;;;;;;;x
c_tephrike_adj_armenian;Tewrikan;Tewrik;Tewrikan;;Tewrikan;;;;;;;;;x
##;Sebasteia;;;;;;;;;;;;;
c_sebastia_adj;Sebastian;Sebastia;Sebastian;;Sebastian;;;;;;;;;x
c_sebastia_adj_oghuz;Sivasian;Sivas;Sivasian;;Sivasian;;;;;;;;;x
c_sebastia_adj_turkmen;Sivasian;Sivas;Sivasian;;Sivasian;;;;;;;;;x
c_sebastia_adj_turkish;Sivasian;Sivas;Sivasian;;Sivasian;;;;;;;;;x
c_sebastia_adj_frankish;Sébastean;Sébaste;Sébastean;;Sébastean;;;;;;;;;x
c_sebastia_adj_norman;Sébastean;Sébaste;Sébastean;;Sébastean;;;;;;;;;x
c_sebastia_adj_armenian;Sebastan;Sebasta;Sebastan;;Sebastan;;;;;;;;;x
c_tzamandos_adj;Tzamandan;Tzamandos;Tzamandan;;Tzamandan;;;;;;;;;x
